,Phrase,qui
1032,"('herr', 'glattli')",9.63846207293674e-06
1033,"('gesetz', 'verank')",9.578919704751171e-06
1034,"('jung', 'frau')",9.578919704751171e-06
1035,"('schweiz', 'gebor')",9.578919704751171e-06
1036,"('kanton', 'jura')",9.533595842206377e-06
1037,"('herr', 'fisch')",9.439315546995087e-06
1038,"('mind', 'knecht')",9.439315546995087e-06
1039,"('ganz', 'ehrlich')",9.43822162332058e-06
1040,"('geltend', 'praxis')",9.43822162332058e-06
1041,"('stark', 'schwachverarbeitet')",9.38884521779467e-06
1042,"('unbegleitet', 'minderjahr')",9.38884521779467e-06
1043,"('bundesrat', 'deshalb')",9.369317994785961e-06
1044,"('fall', 'den')",9.364085113880523e-06
1045,"('ja', 'gar')",9.256306997661427e-06
1046,"('rickli', 'natali')",9.256306997661427e-06
1047,"('arbeitsplatz', 'schaff')",9.24531394237861e-06
1048,"('muss', 'entsprech')",9.24531394237861e-06
1049,"('frank', 'erhalt')",9.240523457734774e-06
1050,"('gut', 'funktionier')",9.240523457734774e-06
1051,"('volksinitiativ', 'masseneinwander')",9.240523457734774e-06
1052,"('bitt', 'minderheitsantrag')",9.20928953060966e-06
1053,"('kommend', 'jahr')",9.190673267956025e-06
1054,"('auss', 'dien')",9.144289498807443e-06
1055,"('betracht', 'stell')",9.144289498807443e-06
1056,"('bundesratin', 'viel')",9.144289498807443e-06
1057,"('kmu', 'gewerb')",9.144289498807443e-06
1058,"('nutz', 'bring')",9.144289498807443e-06
1059,"('philipp', 'hildebrand')",9.144289498807443e-06
1060,"('zusatz', 'regulier')",9.144289498807443e-06
1061,"('allgemein', 'bundeskass')",9.1244552593786e-06
1062,"('allgemein', 'dienstpflicht')",9.1244552593786e-06
1063,"('arme', 'mann')",9.1244552593786e-06
1064,"('eidgenoss', 'alkoholverwalt')",9.1244552593786e-06
1065,"('kriminell', 'ausland')",9.1244552593786e-06
1066,"('pro', 'lit')",9.1244552593786e-06
1067,"('souveran', 'staat')",9.1244552593786e-06
1068,"('syst', 'funktioniert')",9.1244552593786e-06
1069,"('zehn', 'zwolf')",9.1244552593786e-06
1070,"('hoh', 'kost')",9.092373879377807e-06
1071,"('standerat', 'bundesrat')",9.091613076135187e-06
1072,"('kraft', 'getret')",9.002343467941373e-06
1073,"('aufgenomm', 'wurd')",8.959983156283419e-06
1074,"('pro', 'kilowattstund')",8.939430243697759e-06
1075,"('wesent', 'hoh')",8.939430243697759e-06
1076,"('mehrheit', 'wak')",8.90578188506097e-06
1077,"('betroff', 'mensch')",8.890023181570448e-06
1078,"('dringlich', 'ander')",8.890023181570448e-06
1079,"('frau', 'fluckig')",8.890023181570448e-06
1080,"('privat', 'sicherheitsdienstleist')",8.890023181570448e-06
1081,"('schwachverarbeitet', 'lebensmitteln')",8.890023181570448e-06
1082,"('burg', 'mehrheit')",8.874531308638797e-06
1083,"('deshalb', 'kommission')",8.874531308638797e-06
1084,"('erfolgreich', 'integration')",8.874531308638797e-06
1085,"('standerat', 'fohn')",8.874531308638797e-06
1086,"('mind', 'rickli')",8.861096837493e-06
1087,"('bundesrat', 'empfiehlt')",8.84963393938326e-06
1088,"('eben', 'moglich')",8.84963393938326e-06
1089,"('etwa', 'prozent')",8.812380307353453e-06
1090,"('sinn', 'bitt')",8.724733122877216e-06
1091,"('gesagt', 'musst')",8.66826369028987e-06
1092,"('relativ', 'gut')",8.66826369028987e-06
1093,"('wurd', 'erwahnt')",8.653370707656241e-06
1094,"('artikel', 'zgb')",8.644763585379731e-06
1095,"('neu', 'recht')",8.640669617354589e-06
1096,"('genau', 'frag')",8.639937896663851e-06
1097,"('einfach', 'klar')",8.544496400839689e-06
1098,"('artikel', 'or')",8.483529392812238e-06
1099,"('schweiz', 'burgerrecht')",8.47090135117329e-06
1100,"('herr', 'standerat')",0.00010671161124410755
1101,"('nach', 'jahr')",0.00010500224569816137
1102,"('million', 'frank')",8.907739874553973e-05
1103,"('milliard', 'frank')",8.011671743545516e-05
1104,"('frau', 'bundesratin')",7.80074445090771e-05
1105,"('herr', 'nationalrat')",6.781238954116661e-05
1106,"('frau', 'kollegin')",5.250740053956559e-05
1107,"('grund', 'weshalb')",5.0703490042334496e-05
1108,"('international', 'recht')",4.905453536707236e-05
1109,"('imm', 'mehr')",4.274937958018524e-05
1110,"('gebund', 'ausgab')",3.646136674413252e-05
1111,"('seit', 'fahn')",3.631334403224569e-05
1112,"('uns', 'sicht')",3.6206670989104575e-05
1113,"('de', 'la')",3.332330939214754e-05
1114,"('vorlauf', 'aufnahm')",3.206404164176313e-05
1115,"('herr', 'kolleg')",3.0451232619217315e-05
1116,"('hauslich', 'gewalt')",2.8994648184395173e-05
1117,"('frau', 'nationalratin')",2.870046826981585e-05
1118,"('schutz', 'privatsphar')",2.7860977152329247e-05
1119,"('bundesrat', 'folg')",2.746411918997141e-05
1120,"('einzutret', 'zuzustimm')",2.57052973073172e-05
1121,"('bundesrat', 'meinung')",2.517911232035027e-05
1122,"('motion', 'verlangt')",2.491164509065531e-05
1123,"('bundesrat', 'bleib')",2.463201464584359e-05
1124,"('vorlauf', 'aufgenomm')",2.432938862978381e-05
1125,"('geschatzt', 'frau')",2.370600507893312e-05
1126,"('konsumentinn', 'konsument')",2.3395566376056988e-05
1127,"('gut', 'gemeint')",2.335563737960636e-05
1128,"('kommissionsmehr', 'unterstutz')",2.3274355601875008e-05
1129,"('betroff', 'person')",2.2439533262208828e-05
1130,"('etwa', 'milliard')",2.0666345254953595e-05
1131,"('kolleg', 'glattli')",2.063118293065208e-05
1132,"('mind', 'bundesrat')",2.0573049753301496e-05
1133,"('bitt', 'ebenfall')",2.0350499642900336e-05
1134,"('nam', 'bundesrat')",2.0205705833662704e-05
1135,"('etwa', 'prozent')",1.9993325531956266e-05
1136,"('auftrag', 'erfull')",1.9892847437642915e-05
1137,"('automat', 'informationsaustausch')",1.9845332463271774e-05
1138,"('weshalb', 'bundesrat')",1.9843260937402426e-05
1139,"('neu', 'aufgab')",1.972584657877092e-05
1140,"('fluchtling', 'vorlauf')",1.9480143289032346e-05
1141,"('glaub', 'wichtig')",1.9258256723585642e-05
1142,"('direkt', 'demokrati')",1.893272646121043e-05
1143,"('kommission', 'unterstutz')",1.8028706135199867e-05
1144,"('sinn', 'bitt')",1.7946915706554153e-05
1145,"('bitt', 'beim')",1.791302094196558e-05
1146,"('eingetrag', 'partnerschaft')",1.7901371188552443e-05
1147,"('sag', 'gern')",1.7901371188552443e-05
1148,"('leb', 'bedroht')",1.7835148307586374e-05
1149,"('entsprech', 'bitt')",1.781135996750587e-05
1150,"('guterabwag', 'vorzunehm')",1.781135996750587e-05
1151,"('sozialdemokrat', 'fraktion')",1.768236667613923e-05
1152,"('offent', 'interess')",1.7610020610287862e-05
1153,"('le', 'conseil')",1.7145774239407642e-05
1154,"('kolleg', 'fluri')",1.7136085943714395e-05
1155,"('europa', 'staat')",1.7067126365417185e-05
1156,"('dank', 'unterstutz')",1.6999819740667535e-05
1157,"('kanton', 'schwyz')",1.6799346404416863e-05
1158,"('patientinn', 'patient')",1.6730994007461906e-05
1159,"('administrativ', 'aufwand')",1.6305648721623885e-05
1160,"('conseil', 'fédéral')",1.5881836340152663e-05
1161,"('sag', 'bundesrat')",1.5852615124380546e-05
1162,"('deshalb', 'bundesrat')",1.5839384418390727e-05
1163,"('link', 'seit')",1.5837182631244306e-05
1164,"('jung', 'leut')",1.5681617784500447e-05
1165,"('arztinn', 'arzt')",1.5363348983218512e-05
1166,"('dafur', 'sorg')",1.5128122369657943e-05
1167,"('mind', 'folg')",1.4650495669247477e-05
1168,"('bitt', 'motion')",1.454737348383892e-05
1169,"('mensch', 'behinder')",1.4464616611139734e-05
1170,"('bitt', 'dringend')",1.4464251558190759e-05
1171,"('offent', 'verkehr')",1.4300408017741364e-05
1172,"('letzt', 'zehn')",1.4223469567242902e-05
1173,"('bitt', 'mehrheit')",1.4220414509604429e-05
1174,"('etwa', 'million')",1.4182757851402924e-05
1175,"('artikel', 'parlamentsgesetz')",1.4180702015965673e-05
1176,"('genet', 'untersuch')",1.4180702015965673e-05
1177,"('viel', 'mensch')",1.4145703221166458e-05
1178,"('grund', 'warum')",1.4107120464444628e-05
1179,"('artikel', 'stgb')",1.4080396888540539e-05
1180,"('kommissionssprech', 'gesagt')",1.4075191442417108e-05
1181,"('wahl', 'herrn')",1.3928829745664483e-05
1182,"('arbeit', 'daran')",1.3901710488398328e-05
1183,"('eidgenoss', 'zollverwalt')",1.368439051247916e-05
1184,"('frau', 'bundesprasidentin')",1.3595204848297067e-05
1185,"('dan', 'le')",1.339322671768293e-05
1186,"('mittl', 'einkomm')",1.3359396228589712e-05
1187,"('sicht', 'notwend')",1.316784823732738e-05
1188,"('kanton', 'aargau')",1.316679748868512e-05
1189,"('jahr', 'etwa')",1.3104671626976765e-05
1190,"('absolut', 'zentral')",1.3081622877035564e-05
1191,"('kurzung', 'million')",1.2985822187237579e-05
1192,"('europa', 'menschenrechtskonvention')",1.2862080402099907e-05
1193,"('konzept', 'bundesrat')",1.2862080402099907e-05
1194,"('mind', 'flach')",1.2857827153128588e-05
1195,"('frau', 'standeratin')",1.2786276412422184e-05
1196,"('herr', 'pardini')",1.2694454254486635e-05
1197,"('didi', 'burkhalt')",1.2679305034561812e-05
1198,"('musst', 'wohl')",1.2679305034561812e-05
1199,"('schweiz', 'burg')",1.2672177488994578e-05
1200,"('kolleg', 'caroni')",1.2560823209451974e-05
1201,"('kolleg', 'wermuth')",1.2517664050091094e-05
1202,"('stuck', 'weit')",1.250761228458006e-05
1203,"('strukturell', 'defizit')",1.2503861057593372e-05
1204,"('rentnerinn', 'rentn')",1.2444155890063824e-05
1205,"('gesetz', 'schreib')",1.239459774296776e-05
1206,"('bitt', 'antrag')",1.2394081259571758e-05
1207,"('neu', 'stell')",1.2335301524454405e-05
1208,"('gegenteil', 'gut')",1.2227202232088714e-05
1209,"('sprech', 'svpfraktion')",1.2227202232088714e-05
1210,"('arbeitnehmerinn', 'arbeitnehm')",1.1976638840485381e-05
1211,"('herrn', 'standerat')",1.1889307829859241e-05
1212,"('national', 'aktionsplan')",1.1873059451625702e-05
1213,"('musst', 'eigent')",1.1841892674708405e-05
1214,"('ganz', 'wichtig')",1.1819350934594787e-05
1215,"('zugang', 'gericht')",1.1787732014908445e-05
1216,"('motion', 'ablehn')",1.1610048655150012e-05
1217,"('mocht', 'einfach')",1.1575480931831401e-05
1218,"('schon', 'wichtig')",1.1548631938655767e-05
1219,"('absatz', 'seit')",1.1531011611992018e-05
1220,"('one', 'one')",1.1531011611992018e-05
1221,"('finanzkommission', 'empfiehlt')",1.1522433808840759e-05
1222,"('gewalt', 'frau')",1.1522433808840759e-05
1223,"('vorhin', 'gesagt')",1.1446121002148453e-05
1224,"('gemeinnutz', 'zweck')",1.1381615198158185e-05
1225,"('vereinbar', 'famili')",1.1342231320970289e-05
1226,"('modell', 'standerat')",1.125309260160728e-05
1227,"('kolleg', 'jan')",1.1227028255645954e-05
1228,"('werkplatz', 'schweiz')",1.1187634841177064e-05
1229,"('deshalb', 'meinung')",1.1039943194764855e-05
1230,"('kommission', 'rechtsfrag')",1.0975737436663682e-05
1231,"('dah', 'bitt')",1.0964678758723784e-05
1232,"('dank', 'frag')",1.0860895012828247e-05
1233,"('ganz', 'welt')",1.0846957349767933e-05
1234,"('one', 'out')",1.083544093293188e-05
1235,"('svpfraktion', 'mind')",1.083544093293188e-05
1236,"('volk', 'stand')",1.0749543893703392e-05
1237,"('dafur', 'tun')",1.074831973767926e-05
1238,"('schritt', 'gemacht')",1.0718770532472796e-05
1239,"('war', 'wohl')",1.068303042414118e-05
1240,"('frau', 'kien')",1.062698007759139e-05
1241,"('militardien', 'leist')",1.062698007759139e-05
1242,"('war', 'ja')",1.0584296553704416e-05
1243,"('sexuell', 'orientier')",1.0553000162776856e-05
1244,"('unabhang', 'davon')",1.0464160545762953e-05
1245,"('unbegleitet', 'minderjahr')",1.0405606751488448e-05
1246,"('bitt', 'bundesrat')",1.0374260652633882e-05
1247,"('global', 'forum')",1.0306032574228116e-05
1248,"('al', 'kaida')",1.0290589148730523e-05
1249,"('einwohnerinn', 'einwohn')",1.0290589148730523e-05
1250,"('mieterinn', 'miet')",1.0290589148730523e-05
1251,"('beantragt', 'wahl')",1.0184807113860717e-05
1252,"('festgestellt', 'artikel')",1.0184807113860717e-05
1253,"('formell', 'festzustell')",1.0184807113860717e-05
1254,"('herr', 'rosti')",1.0184807113860717e-05
1255,"('bisher', 'praxis')",1.0167120873313646e-05
1256,"('wichtig', 'schritt')",1.015549781145668e-05
1257,"('gerichtshof', 'menschenrecht')",1.0145887595455283e-05
1258,"('dank', 'zustimm')",1.0140593374528474e-05
1259,"('einzig', 'allein')",1.008677797522268e-05
1260,"('initiantinn', 'initiant')",1.0058479347137723e-05
1261,"('aeschi', 'thomas')",1.001445717818782e-05
1262,"('nach', 'ausbauschritt')",9.974478518415894e-06
1263,"('stuf', 'bund')",9.960765406858202e-06
1264,"('risikobasiert', 'kontroll')",9.946295296674306e-06
1265,"('heut', 'entscheid')",9.921386461980604e-06
1266,"('unterstutzt', 'bundesrat')",9.921386461980604e-06
1267,"('schweiz', 'firm')",9.8210638825687e-06
1268,"('mind', 'aeschi')",9.76162886260804e-06
1269,"('stadt', 'gemeind')",9.760003539763333e-06
1270,"('mocht', 'gern')",9.733431487546888e-06
1271,"('letzt', 'zwanzig')",9.595599765592807e-06
1272,"('beim', 'volk')",9.44659639396006e-06
1273,"('svpfraktion', 'antrag')",9.44659639396006e-06
1274,"('eidgenoss', 'steuerverwalt')",9.444010440341593e-06
1275,"('landlich', 'raum')",9.442345150725067e-06
1276,"('einfach', 'sag')",9.389050511506898e-06
1277,"('daran', 'arbeit')",9.380689073154691e-06
1278,"('institutionell', 'rahmenabkomm')",9.320438767506576e-06
1279,"('tun', 'muss')",9.290494807372383e-06
1280,"('falsch', 'ansatz')",9.267750011223196e-06
1281,"('kommission', 'empfiehlt')",9.254562767190557e-06
1282,"('verlangt', 'bundesrat')",9.25294140301907e-06
1283,"('beim', 'entwurf')",9.247652853323387e-06
1284,"('wirtschaftsstandort', 'schweiz')",9.247652853323387e-06
1285,"('heutig', 'rentnerinn')",9.242987624607373e-06
1286,"('aufgenomm', 'person')",9.238860107910704e-06
1287,"('famili', 'beruf')",9.238860107910704e-06
1288,"('aufgenomm', 'word')",9.23873528253368e-06
1289,"('wichtig', 'wiss')",9.238408320340034e-06
1290,"('durchaus', 'meinung')",9.212726599109075e-06
1291,"('international', 'bereich')",9.212726599109075e-06
1292,"('kolleg', 'girod')",9.212726599109075e-06
1293,"('schweiz', 'parlament')",9.212726599109075e-06
1294,"('zwanzig', 'jahr')",9.203810322150883e-06
1295,"('mehr', 'geld')",9.199386030876926e-06
1296,"('kommission', 'entschied')",9.076969025922894e-06
1297,"('international', 'standard')",9.059811988535279e-06
1298,"('einnahm', 'ausgab')",9.030296475151458e-06
1299,"('hoh', 'lohn')",9.030296475151458e-06
1300,"('darauf', 'sprech')",8.961509261314188e-06
1301,"('rechtsprech', 'bundesgericht')",8.961509261314188e-06
1302,"('nein', 'sag')",8.917688403067331e-06
1303,"('alt', 'mensch')",8.900563470674609e-06
1304,"('schwierig', 'situation')",8.900563470674609e-06
1305,"('intensiv', 'diskutiert')",8.882288680716553e-06
1306,"('genau', 'deshalb')",8.831894823499437e-06
1307,"('eidgenoss', 'finanzverwalt')",8.829913349304013e-06
1308,"('leut', 'schweiz')",8.829913349304013e-06
1309,"('frau', 'leutenegg')",8.80687000464209e-06
1310,"('erbracht', 'leistung')",8.753609312699848e-06
1311,"('gemass', 'bericht')",8.753609312699848e-06
1312,"('mehr', 'ausgeb')",8.753609312699848e-06
1313,"('minderheitsantrag', 'birrerheimo')",8.753609312699848e-06
1314,"('neu', 'ausgab')",8.753609312699848e-06
1315,"('zentral', 'ausgleichsstell')",8.753609312699848e-06
1316,"('direkt', 'anwendbar')",8.74026143904744e-06
1317,"('nutzerinn', 'nutz')",8.721017574315123e-06
1318,"('imm', 'imm')",8.712250701910914e-06
1319,"('hoh', 'steu')",8.591681899998648e-06
1320,"('land', 'leut')",8.591681899998648e-06
1321,"('betroff', 'mensch')",8.590422421741902e-06
1322,"('gesagt', 'herr')",8.590422421741902e-06
1323,"('kanton', 'unterstutz')",8.585605743786985e-06
1324,"('zanetti', 'roberto')",8.554591195900675e-06
1325,"('konzept', 'mehrheit')",8.486315128100816e-06
1326,"('gibt', 'durchaus')",8.471665901057864e-06
1327,"('z', 'b')",8.44614380709341e-06
1328,"('gemischt', 'ausschuss')",8.441969327128807e-06
1329,"('vorhin', 'erwahnt')",8.441969327128807e-06
1330,"('denk', 'wichtig')",8.417650030007139e-06
1331,"('dritt', 'generation')",8.417650030007139e-06
1332,"('erst', 'blick')",8.415051252335302e-06
1333,"('geehrt', 'herr')",8.415051252335302e-06
1334,"('einvernehm', 'losung')",8.402973145391478e-06
1335,"('erleichtert', 'einburger')",8.402973145391478e-06
1336,"('entsprech', 'vorlag')",8.399502777244951e-06
1337,"('vereinigt', 'konigreich')",8.399502777244951e-06
1338,"('wohl', 'eher')",8.399502777244951e-06
1339,"('à', 'la')",8.377009095563307e-06
1340,"('deshalb', 'ja')",8.358909431628329e-06
1341,"('gibt', 'mind')",8.358909431628329e-06
1342,"('heut', 'sag')",8.287177817754575e-06
1343,"('schluss', 'gekomm')",8.25579043073299e-06
1344,"('buro', 'beantragt')",8.244319475450087e-06
1345,"('deutlich', 'gesagt')",8.244319475450087e-06
1346,"('denk', 'sollt')",8.223458508322273e-06
1347,"('sicherheitspolit', 'bericht')",8.223458508322273e-06
1348,"('wirtschaft', 'berechtigt')",8.200480139824127e-06
1349,"('zeitversetzt', 'fernseh')",8.200480139824127e-06
1350,"('erneuerbar', 'energi')",8.194102228840644e-06
1351,"('ja', 'nein')",8.184013863852413e-06
1352,"('bundesrat', 'unterstutz')",8.08396636667764e-06
1353,"('entscheid', 'gefallt')",8.08396636667764e-06
1354,"('bundesratin', 'gesagt')",8.074029419736977e-06
1355,"('hoh', 'niveau')",8.074029419736977e-06
1356,"('mehr', 'personal')",8.074029419736977e-06
1357,"('beid', 'land')",8.061833937947662e-06
1358,"('etwa', 'stell')",8.061833937947662e-06
1359,"('kollegin', 'riklin')",8.061833937947662e-06
1360,"('komm', 'fazit')",8.061833937947662e-06
1361,"('prozent', 'reduziert')",8.061833937947662e-06
1362,"('teil', 'durchaus')",8.061833937947662e-06
1363,"('trotzd', 'bitt')",8.061833937947662e-06
1364,"('wohl', 'sinn')",8.061833937947662e-06
1365,"('heut', 'geltend')",8.06005609923246e-06
1366,"('beid', 'projekt')",8.053670434381059e-06
1367,"('kommissionsmind', 'unterstutz')",8.053670434381059e-06
1368,"('postulat', 'annahm')",8.053670434381059e-06
1369,"('uns', 'kommission')",8.05281073225203e-06
1370,"('bitt', 'kommissionsmehr')",8.029796068748028e-06
1371,"('interess', 'daran')",8.008188513276738e-06
1372,"('abgeandert', 'motion')",7.961195794898614e-06
1373,"('strukturell', 'reform')",7.961195794898614e-06
1374,"('massnahm', 'ergriff')",7.95679677833551e-06
